CategoryID,Category Path
159805,Health & Beauty > Makeup > Makeup Tools & Accessories > Brush Cleaners
82599,Health & Beauty > Makeup > Makeup Tools & Accessories > Eyelash Tools
106256,Health & Beauty > Makeup > Makeup Tools & Accessories > Makeup Mirrors
172014,Health & Beauty > Makeup > Makeup Tools & Accessories > Sharpeners
159806,"Health & Beauty > Makeup > Makeup Tools & Accessories > Sponges, Applicators & Cotton"
159807,Health & Beauty > Makeup > Makeup Tools & Accessories > Other Makeup Tools & Accs.
11985,Health & Beauty > Makeup > Mixed Makeup
31811,Health & Beauty > Makeup > Other Makeup
36448,Health & Beauty > Massage > Electric Massage Chairs
180956,Health & Beauty > Massage > Linens & Covers
36453,Health & Beauty > Massage > Massage Oils & Lotions
101972,Health & Beauty > Massage > Massage Pillows & Bolsters
67661,Health & Beauty > Massage > Massage Stones & Rocks
36454,Health & Beauty > Massage > Massage Tables & Chairs
36449,Health & Beauty > Massage > Massagers
19263,Health & Beauty > Massage > Other Massage
182119,Health & Beauty > Mobility & Disability > Daily Living Aids > Assisted Washing Aids
182120,Health & Beauty > Mobility & Disability > Daily Living Aids > Bidet & Toilet Tissue Aids
182121,Health & Beauty > Mobility & Disability > Daily Living Aids > Dressing & Grooming Aids
184583,Health & Beauty > Mobility & Disability > Daily Living Aids > Driving Aids
159878,Health & Beauty > Mobility & Disability > Daily Living Aids > Emergency Alert Systems
36440,Health & Beauty > Mobility & Disability > Daily Living Aids > Incontinence Aids
182122,Health & Beauty > Mobility & Disability > Daily Living Aids > Kitchen & Dining Aids
184572,Health & Beauty > Mobility & Disability > Daily Living Aids > Ostomy Aids
37821,Health & Beauty > Mobility & Disability > Daily Living Aids > Hearing Assistance
182123,Health & Beauty > Mobility & Disability > Daily Living Aids > Portable Urinals & Bed Pans
159874,Health & Beauty > Mobility & Disability > Daily Living Aids > Reacher Grabbers
182124,Health & Beauty > Mobility & Disability > Daily Living Aids > Work & Leisure Aids
182125,Health & Beauty > Mobility & Disability > Daily Living Aids > Other Daily Living Aids
75067,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Access Ramps
182114,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Bed & Chair Tables
184584,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Furniture Risers
171537,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Handles & Rails
129588,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Shower & Bath Seats
182115,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Steps & Stairs
171535,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Toilet Frames & Commodes
171540,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Toilet Seats
182116,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Transfer Boards & Benches
182117,Health & Beauty > Mobility & Disability > Mobility Furniture & Fixtures > Other Accessibility Fixtures
171536,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Crutches
75068,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Mobility Scooters
75066,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Stairlifts & Elevators
28176,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Walkers & Canes
19265,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Wheelchairs
182127,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Parts & Accessories > Accessories
182128,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Parts & Accessories > Mobility Scooter Parts
182129,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Parts & Accessories > Stairlift & Elevator Parts
182130,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Parts & Accessories > Wheelchair Parts
28177,Health & Beauty > Mobility & Disability > Mobility/Walking Equipment > Other Mobility Equipment
19264,"Health & Beauty > Mobility & Disability > Orthopaedics & Supports > Orthotics, Braces & Sleeves"
182133,Health & Beauty > Mobility & Disability > Orthopaedics & Supports > Compression Garments
182134,Health & Beauty > Mobility & Disability > Orthopaedics & Supports > Insoles & Shoe Inserts
182135,Health & Beauty > Mobility & Disability > Orthopaedics & Supports > Seat & Posture Cushions
182136,Health & Beauty > Mobility & Disability > Orthopaedics & Supports > Wedges & Bed Positioners
182137,Health & Beauty > Mobility & Disability > Orthopaedics & Supports > Other Orthopaedic Products
3193,Health & Beauty > Mobility & Disability > Other Mobility & Disability
182105,"Health & Beauty > Nail Care, Manicure & Pedicure > Acrylic Powders & Liquids"
112562,"Health & Beauty > Nail Care, Manicure & Pedicure > Artificial Nail Tips"
82610,"Health & Beauty > Nail Care, Manicure & Pedicure > Cuticle Treatments"
178960,"Health & Beauty > Nail Care, Manicure & Pedicure > Electric Files & Tools"
182107,"Health & Beauty > Nail Care, Manicure & Pedicure > Fibreglass & Silk Wraps"
178961,"Health & Beauty > Nail Care, Manicure & Pedicure > Gel Nails"
36432,"Health & Beauty > Nail Care, Manicure & Pedicure > Hand & Nail Treatment Creams"
11872,"Health & Beauty > Nail Care, Manicure & Pedicure > Manicure/Pedicure Tools & Kits"
178959,"Health & Beauty > Nail Care, Manicure & Pedicure > Nail Airbrush Kits & Supplies"
107876,"Health & Beauty > Nail Care, Manicure & Pedicure > Nail Art Accessories"
67653,"Health & Beauty > Nail Care, Manicure & Pedicure > Nail Dryers & UV/LED Lamps"
11873,"Health & Beauty > Nail Care, Manicure & Pedicure > Nail Polish"
47940,"Health & Beauty > Nail Care, Manicure & Pedicure > Nail Polish Remover"
112563,"Health & Beauty > Nail Care, Manicure & Pedicure > Nail Practice & Display"
182108,"Health & Beauty > Nail Care, Manicure & Pedicure > Press-On Nails"
36430,"Health & Beauty > Nail Care, Manicure & Pedicure > Spas, Baths & Supplies"
107965,"Health & Beauty > Nail Care, Manicure & Pedicure > Storage & Empty Containers"
11870,"Health & Beauty > Nail Care, Manicure & Pedicure > Other Nail Care"
184585,Health & Beauty > Natural & Alternative Remedies > Acupressure
37822,Health & Beauty > Natural & Alternative Remedies > Acupuncture
19258,Health & Beauty > Natural & Alternative Remedies > Aromatherapy
159886,Health & Beauty > Natural & Alternative Remedies > Detox Pads
108002,Health & Beauty > Natural & Alternative Remedies > Electrotherapy Devices
180954,Health & Beauty > Natural & Alternative Remedies > Herbal Remedies & Resins
180955,Health & Beauty > Natural & Alternative Remedies > Homeopathic Remedies
159879,Health & Beauty > Natural & Alternative Remedies > Ion Foot Baths
184586,Health & Beauty > Natural & Alternative Remedies > Iridology
159881,Health & Beauty > Natural & Alternative Remedies > Light Therapy Devices
11777,Health & Beauty > Natural & Alternative Remedies > Magnetic Therapy Devices
159882,Health & Beauty > Natural & Alternative Remedies > Neti Pots & Cleansers
159880,Health & Beauty > Natural & Alternative Remedies > Self Help Audiovisuals
159885,Health & Beauty > Natural & Alternative Remedies > Titanium Therapy Devices
1279,Health & Beauty > Natural & Alternative Remedies > Other Natural Remedies
117338,Health & Beauty > Salon & Spa Equipment > Backwash Units & Shampoo Bowls
177732,Health & Beauty > Salon & Spa Equipment > Hair & Makeup Mannequins
177733,Health & Beauty > Salon & Spa Equipment > Magnifying Lamps
177734,Health & Beauty > Salon & Spa Equipment > Professional Facial Machines
177735,Health & Beauty > Salon & Spa Equipment > Professional Styling Tools
177736,Health & Beauty > Salon & Spa Equipment > Professional Waxing Warmers
75053,Health & Beauty > Salon & Spa Equipment > Rolling Makeup Cases
177737,Health & Beauty > Salon & Spa Equipment > Salon Chairs & Dryers
101915,Health & Beauty > Salon & Spa Equipment > Scissors & Shears
177739,Health & Beauty > Salon & Spa Equipment > Sterilisers & Towel Warmers
96428,Health & Beauty > Salon & Spa Equipment > Styling Capes & Gowns
177738,Health & Beauty > Salon & Spa Equipment > Stylist Stations & Furniture
177740,Health & Beauty > Salon & Spa Equipment > Salon & Spa Supplies
177741,Health & Beauty > Salon & Spa Equipment > Other Salon & Spa Equipment
47920,Health & Beauty > Shaving & Hair Removal > Aftershave & Pre-Shave
67408,Health & Beauty > Shaving & Hair Removal > Clippers & Trimmers
159789,Health & Beauty > Shaving & Hair Removal > Clipper & Trimmer Parts
11844,Health & Beauty > Shaving & Hair Removal > Electric Shavers > Men's Shavers
106317,Health & Beauty > Shaving & Hair Removal > Electric Shavers > Women's Shavers
139844,Health & Beauty > Shaving & Hair Removal > Electric Shavers > Shaver Parts & Accessories
37802,Health & Beauty > Shaving & Hair Removal > Epilators & Electrolysis
47925,Health & Beauty > Shaving & Hair Removal > Hair Removal Creams & Sprays
159795,Health & Beauty > Shaving & Hair Removal > Laser Hair Removal & IPL
47921,Health & Beauty > Shaving & Hair Removal > Razors & Razor Blades > Men's Razors
47931,Health & Beauty > Shaving & Hair Removal > Razors & Razor Blades > Men's Razor Blades
178964,Health & Beauty > Shaving & Hair Removal > Razors & Razor Blades > Women's Razors
178965,Health & Beauty > Shaving & Hair Removal > Razors & Razor Blades > Women's Razor Blades
106315,Health & Beauty > Shaving & Hair Removal > Shaving & Grooming Kits & Sets
168191,Health & Beauty > Shaving & Hair Removal > Shaving Brushes & Mugs
31763,"Health & Beauty > Shaving & Hair Removal > Shaving Creams, Foams & Gels"
159756,Health & Beauty > Shaving & Hair Removal > Straight Razors
67416,Health & Beauty > Shaving & Hair Removal > Tweezers
82565,Health & Beauty > Shaving & Hair Removal > Waxing Supplies
11840,Health & Beauty > Shaving & Hair Removal > Other Shaving & Hair Removal
29618,Health & Beauty > Skin Care > Acne & Blemish Control
33164,Health & Beauty > Skin Care > Anti-Aging Products
75006,Health & Beauty > Skin Care > Blotting Paper
177765,Health & Beauty > Skin Care > Cleansers & Toners
182112,Health & Beauty > Skin Care > Cotton Swabs
29582,Health & Beauty > Skin Care > Exfoliators & Scrubs
177764,Health & Beauty > Skin Care > Eye Treatments & Masks
177767,Health & Beauty > Skin Care > Home Skin Care Devices
40088,Health & Beauty > Skin Care > Lightening Creams
36870,Health & Beauty > Skin Care > Lip Balm & Treatments
172032,Health & Beauty > Skin Care > Makeup Remover
21022,Health & Beauty > Skin Care > Masks & Peels
101925,Health & Beauty > Skin Care > Microdermabrasion Tools
21205,Health & Beauty > Skin Care > Moisturisers
101926,Health & Beauty > Skin Care > Night Treatments
67500,Health & Beauty > Skin Care > Skin Care Sets & Kits
11862,Health & Beauty > Skin Care > Other Skin Care
74996,Health & Beauty > Sun Protection & Tanning > After Sun Skin Care
180922,Health & Beauty > Sun Protection & Tanning > Airbrush Compressors & Guns
180921,Health & Beauty > Sun Protection & Tanning > Airbrush Tanning Kits
180923,Health & Beauty > Sun Protection & Tanning > Airbrush Tents
31773,Health & Beauty > Sun Protection & Tanning > Sunless Tanning Products
31774,Health & Beauty > Sun Protection & Tanning > Sunscreen
50102,"Health & Beauty > Sun Protection & Tanning > Tanning Bed Lamps, Bulbs"
50101,Health & Beauty > Sun Protection & Tanning > Tanning Beds & Booths
180919,Health & Beauty > Sun Protection & Tanning > Tanning Body Stickers
180920,Health & Beauty > Sun Protection & Tanning > Tanning Disposables
31776,Health & Beauty > Sun Protection & Tanning > Tanning Lotion
29583,"Health & Beauty > Sun Protection & Tanning > Other Tanning, Sun Care"
60890,Health & Beauty > Tattoos & Body Art > Henna Paste & Powder
33916,Health & Beauty > Tattoos & Body Art > Piercing Supplies & Kits
57589,Health & Beauty > Tattoos & Body Art > Tattoo Complete Kits
33915,Health & Beauty > Tattoos & Body Art > Tattoo Flash
57586,Health & Beauty > Tattoos & Body Art > Tattoo Inks
33917,Health & Beauty > Tattoos & Body Art > Tattoo Machines & Guns
179276,"Health & Beauty > Tattoos & Body Art > Tattoo Needles, Grips & Tips"
168192,Health & Beauty > Tattoos & Body Art > Tattoo Removal Machines
33918,Health & Beauty > Tattoos & Body Art > Tattoo Supplies
33919,Health & Beauty > Tattoos & Body Art > Temporary Tattoos
16705,Health & Beauty > Tattoos & Body Art > Other Tattoos
31289,Health & Beauty > Vision Care > Contact Lens Care Solutions
110235,Health & Beauty > Vision Care > Contact Lens Cases
122773,Health & Beauty > Vision Care > Eye Drops & Wash
127470,Health & Beauty > Vision Care > Eyeglass Cloths & Sprays
180957,Health & Beauty > Vision Care > Eyeglass Frames
31287,Health & Beauty > Vision Care > Eyeglass Straps & Cords
180958,Health & Beauty > Vision Care > Eyepatches & Eyeglass Patches
116183,Health & Beauty > Vision Care > Glasses Cases
67678,Health & Beauty > Vision Care > Low Vision Magnifiers
67670,Health & Beauty > Vision Care > Reading Glasses
30368,Health & Beauty > Vision Care > Replacement Lenses
31416,Health & Beauty > Vision Care > Other Vision Care
180960,Health & Beauty > Vitamins & Dietary Supplements > Dietary Supplements
184491,Health & Beauty > Vitamins & Dietary Supplements > Dietary Supplement Accessories > Capsule Holders & Moulds
184492,Health & Beauty > Vitamins & Dietary Supplements > Dietary Supplement Accessories > Empty Capsules
184493,Health & Beauty > Vitamins & Dietary Supplements > Dietary Supplement Accessories > Shake Bottles & Mixers
1278,"Health & Beauty > Vitamins & Dietary Supplements > Endurance & Energy Bars, Shakes & Pills"
19260,Health & Beauty > Vitamins & Dietary Supplements > Herbs & Botanicals
11776,Health & Beauty > Vitamins & Dietary Supplements > Vitamins & Minerals
181008,"Health & Beauty > Vitamins & Dietary Supplements > Weight Management > Appetite Control, Suppressants"
45735,Health & Beauty > Vitamins & Dietary Supplements > Weight Management > Body Fat Analysers
159730,Health & Beauty > Vitamins & Dietary Supplements > Weight Management > Detox & Cleansers
181009,Health & Beauty > Vitamins & Dietary Supplements > Weight Management > Fat Burners
31821,Health & Beauty > Vitamins & Dietary Supplements > Weight Management > Meal Replacement Drinks
